codigo,horas_semanales,horas_semanales_profe,horas_semanales_grupo,grupo,profesor,materia,aula,1,2,3,4,5,6,fecha_inicio,fecha_final,7,8,9,aula_propia,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
3256,1,1,1,"1ARI","28","655","E13",,20,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3257,1,1,1,"1ARI","28","382","E13",,20,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3258,2,2,2,"1ARI","30","382","E13",,20,2.00000,,,,"20160706","20170630",0.01040,,,"E13",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3259,2,2,2,"2ARI","30","396","E13",,20,2.00000,,,,"20160706","20170630",0.01040,,,"E13",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3260,3,3,3,"2ARI","37","403","TE 3",,20,3.00000,,,,"20160706","20170630",0.01560,,,"E13",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3261,2,2,2,"2ARI","28","405","E13",,20,2.00000,,,,"20160706","20170630",0.01040,,,"E13",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3262,1,1,1,"2ARI","33","405","TE 3",,20,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"nX",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3263,3,3,3,"2ARI","31","412","TE 3",,20,3.00000,,,,"20160706","20170630",0.01560,,,"E13",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3264,1,1,1,"2ARI","31","412","TE 3",,20,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3266,1,1,1,"2ARI","31","414","TE 3",,20,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"nX",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3267,1,1,1,"2ARI","35","414","TE 3",,20,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"nX",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3268,1,1,1,"2ARI","35","658","TE 3",,20,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"nX",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3269,1,1,1,"2ARI","33","659","TE 3",,20,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"nX",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3270,1,1,1,"2ARI","35","660","TE 3",,20,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"nX",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3271,1,1,1,"2ARI","31","661","TE 3",,20,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"nX",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3272,1,1,1,"2ARI","33","396","TE 3",,20,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"nX",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3273,1,1,1,"2ARI","33","405","TE 3",,20,1.00000,,,,"20160706","20170630",0.00520,,,"E13",,,,"nX",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3274,2,2,2,"2ARI","31","412","TE 3",,20,2.00000,,,,"20160706","20170630",0.01040,,,"E13",,,,"nX",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3275,3,3,3,"1EE","32","672","E12",,15,3.00000,,,,"20160706","20170630",0.01560,,,"E12",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3276,2,2,2,"1EE","48","673","E12",,15,2.00000,,,,"20160706","20170630",0.01040,,,"E12",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3277,6,6,6,"1EE","47","674","E12",,15,6.00000,,,,"20160706","20170630",0.03120,,,"E12",,,,"n",,,,3,3,,,,,0,0,,,,,600000,6.00000,,,
3278,2,2,2,"1EE","116","675","E12",,15,2.00000,,,,"20160706","20170630",0.01040,,,"E12",,,,"n",,,,0,1,,,,,0,0,,,,,200000,2.00000,,,
3279,1,1,1,"1EE","29","675","E12",,15,1.00000,,,,"20160706","20170630",0.00520,,,"E12",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3280,6,6,6,"1EE","34","676","E12",,15,6.00000,,,,"20160706","20170630",0.03120,,,"E12",,,,"n",,,,,,3,,,,0,0,,3,0,,600000,6.00000,,,
3281,2,2,2,"1EE","30","677","E12",,15,2.00000,,,,"20160706","20170630",0.01040,,,"E12",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3282,3,3,3,"1EE","34","679","E12",,15,3.00000,,,,"20160706","20170630",0.01560,,,"E12",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3283,2,2,2,"2EE","34","680","E12",,0,2.00000,,,,"20160706","20170630",0.01040,,,"E12",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3284,2,2,2,"2EE","116","681","E12",,0,2.00000,,,,"20160706","20170630",0.01040,,,"E12",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3285,6,6,6,"2EE","47","682","E12",,0,6.00000,,,,"20160706","20170630",0.03120,,,"E12",,,,"n",,,,3,3,,,,,0,0,,,,,600000,6.00000,,,
3286,3,3,3,"2EE","33","683","E12",,0,3.00000,,,,"20160706","20170630",0.01560,,,"E12",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3287,3,3,3,"2EE","116","683","E12",,0,3.00000,,,,"20160706","20170630",0.01560,,,"E12",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3288,3,3,3,"2EE","116","684","E12",,0,3.00000,,,,"20160706","20170630",0.01560,,,"E12",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3289,3,3,3,"2EE","34","686","E12",,0,3.00000,,,,"20160706","20170630",0.01560,,,"E12",,,,"aBn",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3290,2,2,2,"CAIA","60","114","18",,35,2.00000,,,,"20160706","20170630",0.01040,,,"18",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3291,2,2,2,"CAIA","100","116","18",,35,2.00000,,,,"20160706","20170630",0.01040,,,"18",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3292,2,2,2,"CAIA","100","115","18",,18,2.00000,,,,"20160706","20170630",0.01040,,,"18",,,,"n",,,"A",1,1,,,,,0,0,,,,,200000,2.00000,,,
3292,2,0,2,"CAIA","101","115","12",,0,2.00000,,,,"20160706","20170630",0.01040,,,"12",,,,"n",,,"A",1,1,,,,,0,0,,,,,200000,2.00000,,,
3293,8,8,8,"CAIA","79","13","12",,18,8.00000,,,,"20160706","20170630",0.04160,,,"12",,,,"n",,,"A",2,2,3,,,,0,0,,0,0,,800000,8.00000,,,
3293,8,0,8,"CAIA","102","13","18",,0,8.00000,,,,"20160706","20170630",0.04160,,,"18",,,,"n",,,"A",2,2,3,,,,0,0,,0,0,,800000,8.00000,,,
3294,1,1,1,"CAIA","73","125","18",,35,1.00000,,,,"20160706","20170630",0.00520,,,"18",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3295,3,3,3,"CAIA","80","14","12",,18,3.00000,,,,"20160706","20170630",0.01560,,,"12",,,,"n",,,"A",1,1,,,,,0,0,,,,,300000,3.00000,,,
3295,3,0,3,"CAIA","79","14","18",,0,3.00000,,,,"20160706","20170630",0.01560,,,"18",,,,"n",,,"A",1,1,,,,,0,0,,,,,300000,3.00000,,,
3296,2,2,2,"CAIA","60","198","18",,35,2.00000,,,,"20160706","20170630",0.01040,,,"18",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3297,1,1,1,"CAIA","60","121","18",,35,1.00000,,,,"20160706","20170630",0.00520,,,"18",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3299,2,2,2,"CAIA","101","126","18",,35,2.00000,,,,"20160706","20170630",0.01040,,,"18",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3298,1,1,1,"CAIA","101","126","18",,18,1.00000,,,,"20160706","20170630",0.00520,,,"18",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3298,1,0,1,"CAIA","102","126","26",,0,1.00000,,,,"20160706","20170630",0.00520,,,"26",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3300,2,2,2,"CAIB","60","114","12",,35,2.00000,,,,"20160706","20170630",0.01040,,,"12",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3301,2,2,2,"CAIB","100","116","12",,35,2.00000,,,,"20160706","20170630",0.01040,,,"12",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3302,2,2,2,"CAIB","100","115","12",,18,2.00000,,,,"20160706","20170630",0.01040,,,"12",,,,"n",,,"A",1,1,,,,,0,0,,,,,200000,2.00000,,,
3302,2,0,2,"CAIB","102","115","18",,0,2.00000,,,,"20160706","20170630",0.01040,,,"18",,,,"n",,,"A",1,1,,,,,0,0,,,,,200000,2.00000,,,
3519,3,3,3,"CAIB","73","13","12",,18,3.00000,,,,"20160706","20170630",0.01560,,,"12",,,,"n",,,"A",,,3,,,,0,0,,0,0,,300000,3.00000,,,
3519,3,0,3,"CAIB","75","13","18",,0,3.00000,,,,"20160706","20170630",0.01560,,,"18",,,,"n",,,"A",,,3,,,,0,0,,0,0,,300000,3.00000,,,
3303,5,5,5,"CAIB","73","13","12",,18,5.00000,,,,"20160706","20170630",0.02600,,,"12",,,,"aBn",,,,2,2,,,,,0,0,,,,,500000,5.00000,,,
3303,5,0,5,"CAIB","75","13","18",,0,5.00000,,,,"20160706","20170630",0.02600,,,"18",,,,"aBn",,,,2,2,,,,,0,0,,,,,500000,5.00000,,,
3304,1,1,1,"CAIB","101","125","12",,35,1.00000,,,,"20160706","20170630",0.00520,,,"12",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3306,2,2,2,"CAIB","60","198","12",,35,2.00000,,,,"20160706","20170630",0.01040,,,"12",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3305,3,3,3,"CAIB","80","14","12",,18,3.00000,,,,"20160706","20170630",0.01560,,,"12",,,,"aBn",,,"A",1,1,,,,,0,0,,,,,300000,3.00000,,,
3305,3,0,3,"CAIB","110","14","18",,0,3.00000,,,,"20160706","20170630",0.01560,,,"18",,,,"aBn",,,"A",1,1,,,,,0,0,,,,,300000,3.00000,,,
3307,1,1,1,"CAIB","110","121","12",,35,1.00000,,,,"20160706","20170630",0.00520,,,"12",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3309,2,2,2,"CAIB","80","126","12",,35,2.00000,,,,"20160706","20170630",0.01040,,,"12",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3308,1,1,1,"CAIB","80","126","12",,18,1.00000,,,,"20160706","20170630",0.00520,,,"12",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3308,1,0,1,"CAIB","102","126","27",,0,1.00000,,,,"20160706","20170630",0.00520,,,"27",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3310,1,1,1,"CAIC","61","114","12",,30,1.00000,,,,"20160706","20170630",0.00520,,,"12",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3311,2,2,2,"CAIC","78","116","12",,30,2.00000,,,,"20160706","20170630",0.01040,,,"12",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3312,2,2,2,"CAIC","77","115","12",,30,2.00000,,,,"20160706","20170630",0.01040,,,"12",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3313,8,8,8,"CAIC","77","13","12",,30,8.00000,,,,"20160706","20170630",0.04160,,,"12",,,,"n",,,,2,2,3,,,,0,0,,0,0,,800000,8.00000,,,
3315,1,1,1,"CAIC","78","125","12",,30,1.00000,,,,"20160706","20170630",0.00520,,,"12",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3316,3,3,3,"CAIC","100","14","12",,30,3.00000,,,,"20160706","20170630",0.01560,,,"12",,,,"an",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3317,1,1,1,"CAIC","61","198","12",,30,1.00000,,,,"20160706","20170630",0.00520,,,"12",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3318,1,1,1,"CAIC","61","121","12",,30,1.00000,,,,"20160706","20170630",0.00520,,,"12",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3319,3,3,3,"CAIC","100","126","12",,30,3.00000,,,,"20160706","20170630",0.01560,,,"12",,,,"n",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3320,1,1,1,"CAIC","61","114","19",,30,1.00000,,,,"20160706","20170630",0.00520,,,"19",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3321,1,1,1,"CAIC","61","198","19",,30,1.00000,,,,"20160706","20170630",0.00520,,,"19",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3323,3,3,3,"1FAR","64","155","14",,35,3.00000,,,,"20160706","20170630",0.01560,,,"14",,,,"n",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3322,2,2,2,"1FAR","64","155","14",,18,2.00000,,,,"20160706","20170630",0.01040,,,"14",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3322,2,0,2,"1FAR","99","155","19",,0,2.00000,,,,"20160706","20170630",0.01040,,,"19",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3324,4,4,4,"1FAR","70","156","14",,18,4.00000,,,,"20160706","20170630",0.02080,,,"14",,,,"aBn",,70,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3324,4,0,4,"1FAR","72","156","19",,0,4.00000,,,,"20160706","20170630",0.02080,,,"19",,,,"aBn",,70,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3325,2,2,2,"1FAR","68","156","14",,18,2.00000,,,,"20160706","20170630",0.01040,,,"14",,,,"aBn",,70,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3325,2,0,2,"1FAR","71","156","19",,0,2.00000,,,,"20160706","20170630",0.01040,,,"19",,,,"aBn",,70,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3326,7,7,7,"1FAR","69","157","14",,18,7.00000,,,,"20160706","20170630",0.03640,,,"14",,,,"aBn",,70,,3,3,,,,,0,0,,,,,700000,7.00000,,,
3326,7,0,7,"1FAR","70","157","19",,0,7.00000,,,,"20160706","20170630",0.03640,,,"19",,,,"aBn",,70,,3,3,,,,,0,0,,,,,700000,7.00000,,,
3327,1,1,1,"1FAR","68","158","13",,18,1.00000,,,,"20160706","20170630",0.00520,,,"13",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3327,1,0,1,"1FAR","69","158","14",,0,1.00000,,,,"20160706","20170630",0.00520,,,"14",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3328,3,3,3,"1FAR","68","158","13",,18,3.00000,,,,"20160706","20170630",0.01560,,,"13",,,,"aBn",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3328,3,0,3,"1FAR","71","158","14",,0,3.00000,,,,"20160706","20170630",0.01560,,,"14",,,,"aBn",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3329,4,4,4,"1FAR","64","159","27",,35,4.00000,,,,"20160706","20170630",0.02080,,,"27",,,,"aBn",,70,,,,,,,,0,0,,,,,400000,4.00000,,,
3330,4,4,4,"2FAR","72","161","14",,15,4.00000,,,,"20160706","20170630",0.02080,,,"14",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3330,4,0,4,"2FAR","68","161","13",,0,4.00000,,,,"20160706","20170630",0.02080,,,"13",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3331,2,2,2,"2FAR","72","164","14",,30,2.00000,,,,"20160706","20170630",0.01040,,,"14",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3333,2,2,2,"2FAR","71","160","19",,15,2.00000,,,,"20160706","20170630",0.01040,,,"19",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3333,2,0,2,"2FAR","109","160","14",,0,2.00000,,,,"20160706","20170630",0.01040,,,"14",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3332,2,2,2,"2FAR","71","163","14",,15,2.00000,,,,"20160706","20170630",0.01040,,,"14",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3332,2,0,2,"2FAR","109","163","13",,0,2.00000,,,,"20160706","20170630",0.01040,,,"13",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3334,1,1,1,"2FAR","72","165","19",,15,1.00000,,,,"20160706","20170630",0.00520,,,"19",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3334,1,0,1,"2FAR","66","165","14",,0,1.00000,,,,"20160706","20170630",0.00520,,,"14",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3335,1,1,1,"2FAR","71","165","14",,30,1.00000,,,,"20160706","20170630",0.00520,,,"14",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3336,4,4,4,"2FAR","65","162","13",,15,4.00000,,,,"20160706","20170630",0.02080,,,"13",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3336,4,0,4,"2FAR","63","162","14",,0,4.00000,,,,"20160706","20170630",0.02080,,,"14",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3337,1,1,1,"1ES","54","147","ES",,35,1.00000,,,,"20160706","20170630",0.00520,,,"ES",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3338,1,1,1,"1ES","50","147","ES",,35,1.00000,,,,"20160706","20170630",0.00520,,,"ES",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3340,1,1,1,"1ES","74","139","ES",,35,1.00000,,,,"20160706","20170630",0.00520,,,"ES",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3339,3,3,3,"1ES","74","139","ES",,18,3.00000,,,,"20160706","20170630",0.01560,,,"ES",,,,"aBn",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3339,3,0,3,"1ES","81","139","ES",,0,3.00000,,,,"20160706","20170630",0.01560,,,"ES",,,,"aBn",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,
3341,4,4,4,"1ES","74","141","ES",,18,4.00000,,,,"20160706","20170630",0.02080,,,"ES",,,,"n",,,,1,2,,,,,0,0,,,,,400000,4.00000,,,
3341,4,0,4,"1ES","81","141","ES",,0,4.00000,,,,"20160706","20170630",0.02080,,,"ES",,,,"n",,,,1,2,,,,,0,0,,,,,400000,4.00000,,,
3342,6,6,6,"1ES","74","142","ES",,18,6.00000,,,,"20160706","20170630",0.03120,,,"ES",,,,"aBn",,,,2,3,,,,,0,0,,,,,600000,6.00000,,,
3342,6,0,6,"1ES","81","142","ES",,0,6.00000,,,,"20160706","20170630",0.03120,,,"ES",,,,"aBn",,,,2,3,,,,,0,0,,,,,600000,6.00000,,,
3343,1,1,1,"1ES","60","143","ES",,35,1.00000,,,,"20160706","20170630",0.00520,,,"ES",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3345,1,1,1,"1ES","60","143","19",,35,1.00000,,,,"20160706","20170630",0.00520,,,"19",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3348,1,1,1,"1ES","74","145","ES",,18,1.00000,,,,"20160706","20170630",0.00520,,,"ES",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3348,1,0,1,"1ES","60","145","19",,0,1.00000,,,,"20160706","20170630",0.00520,,,"19",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3347,1,1,1,"1ES","74","145","ES",,18,1.00000,,,,"20160706","20170630",0.00520,,,"ES",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3347,1,0,1,"1ES","60","145","ES",,0,1.00000,,,,"20160706","20170630",0.00520,,,"ES",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3349,4,4,4,"1ES","99","146","ES",,35,4.00000,,,,"20160706","20170630",0.02080,,,"ES",,,,"n",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,
3350,3,3,3,"2ES","67","148","19",,30,3.00000,,,,"20160706","20170630",0.01560,,,"19",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3351,8,8,8,"2ES","61","150","ES",,15,8.00000,,,,"20160706","20170630",0.04160,,,"ES",,,,"aBn",,,,0,1,3,,,,0,0,,3,0,,800000,8.00000,,,
3351,8,0,8,"2ES","65","150","ES",,0,8.00000,,,,"20160706","20170630",0.04160,,,"ES",,,,"aBn",,,,0,1,3,,,,0,0,,3,0,,800000,8.00000,,,
3352,1,1,1,"2ES","61","150","ES",,30,1.00000,,,,"20160706","20170630",0.00520,,,"ES",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3354,1,1,1,"2ES","61","150","19",,30,1.00000,,,,"20160706","20170630",0.00520,,,"19",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3355,2,2,2,"2ES","63","152","ES",,30,2.00000,,,,"20160706","20170630",0.01040,,,"ES",,,,"n",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3356,1,1,1,"2ES","67","154","19",,30,1.00000,,,,"20160706","20170630",0.00520,,,"19",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3358,1,1,1,"2ES","65","154","19",,30,1.00000,,,,"20160706","20170630",0.00520,,,"19",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3360,1,1,1,"1LCB","67","621","11",,13,1.00000,,,,"20160706","20170630",0.00520,,,"11",,,,"n",,,"B",,,,,,,0,0,,,,,100000,1.00000,,,
3360,1,0,1,"1LCB","66","621","19",,0,1.00000,,,,"20160706","20170630",0.00520,,,"19",,,,"n",,,"B",,,,,,,0,0,,,,,100000,1.00000,,,
3359,5,5,5,"1LCB","67","621","11",,13,5.00000,,,,"20160706","20170630",0.02600,,,"11",,,,"aBn",,,"B",2,2,,,,,0,0,,,,,500000,5.00000,,,
3359,5,0,5,"1LCB","64","621","13",,0,5.00000,,,,"20160706","20170630",0.02600,,,"13",,,,"aBn",,,"B",2,2,,,,,0,0,,,,,500000,5.00000,,,
3361,6,6,6,"1LCB","67","622","13",,13,6.00000,,,,"20160706","20170630",0.03120,,,"13",,,,"n",,,"B",2,2,,,,,0,0,,,,,600000,6.00000,,,
3361,6,0,6,"1LCB","66","622","11",,0,6.00000,,,,"20160706","20170630",0.03120,,,"11",,,,"n",,,"B",2,2,,,,,0,0,,,,,600000,6.00000,,,
3362,5,5,5,"1LCB","70","626","13",,13,5.00000,,,,"20160706","20170630",0.02600,,,"13",,,,"n",,,"B",2,2,,,,,0,0,,,,,500000,5.00000,,,
3362,5,0,5,"1LCB","69","626","11",,0,5.00000,,,,"20160706","20170630",0.02600,,,"11",,,,"n",,,"B",2,2,,,,,0,0,,,,,500000,5.00000,,,
3363,3,3,3,"1LCB","70","627","13",,13,3.00000,,,,"20160706","20170630",0.01560,,,"13",,,,"n",,,"B",1,1,,,,,0,0,,,,,300000,3.00000,,,
3363,3,0,3,"1LCB","69","627","11",,0,3.00000,,,,"20160706","20170630",0.01560,,,"11",,,,"n",,,"B",1,1,,,,,0,0,,,,,300000,3.00000,,,
3364,2,2,2,"1LCB","64","628","26",,25,2.00000,,,,"20160706","20170630",0.01040,,,"26",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,
3365,4,4,4,"1LCB","66","628","26",,25,4.00000,,,,"20160706","20170630",0.02080,,,"26",,,,"n",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,
3367,2,2,2,"2LCB","71","637","19",,13,2.00000,,,,"20160706","20170630",0.01040,,,"19",,,,"n",,,"B",1,1,,,,,0,0,,,,,200000,2.00000,,,
3367,2,0,2,"2LCB","78","637","11",,0,2.00000,,,,"20160706","20170630",0.01040,,,"11",,,,"n",,,"B",1,1,,,,,0,0,,,,,200000,2.00000,,,
3366,2,2,2,"2LCB","71","637","13",,13,2.00000,,,,"20160706","20170630",0.01040,,,"13",,,,"n",,,"B",1,1,,,,,0,0,,,,,200000,2.00000,,,
3366,2,0,2,"2LCB","78","637","11",,0,2.00000,,,,"20160706","20170630",0.01040,,,"11",,,,"n",,,"B",1,1,,,,,0,0,,,,,200000,2.00000,,,
3368,6,6,6,"2LCB","65","638","13",,13,6.00000,,,,"20160706","20170630",0.03120,,,"13",,,,"an",,,"B",3,3,,,,,0,0,,,,,600000,6.00000,,,
3368,6,0,6,"2LCB","68","638","11",,0,6.00000,,,,"20160706","20170630",0.03120,,,"11",,,,"an",,,"B",3,3,,,,,0,0,,,,,600000,6.00000,,,
3369,4,4,4,"2LCB","72","639","11",,13,4.00000,,,,"20160706","20170630",0.02080,,,"11",,,,"n",,,"B",2,2,,,,,0,0,,,,,400000,4.00000,,,
3369,4,0,4,"2LCB","71","639","13",,0,4.00000,,,,"20160706","20170630",0.02080,,,"13",,,,"n",,,"B",2,2,,,,,0,0,,,,,400000,4.00000,,,
3370,1,1,1,"2LCB","72","639","11",,13,1.00000,,,,"20160706","20170630",0.00520,,,"11",,,,"aBn",,,"B",,,,,,,0,0,,,,,100000,1.00000,,,
3370,1,0,1,"2LCB","71","639","19",,0,1.00000,,,,"20160706","20170630",0.00520,,,"19",,,,"aBn",,,"B",,,,,,,0,0,,,,,100000,1.00000,,,
3371,2,2,2,"2LCB","78","642","19",,25,2.00000,,,,"20160706","20170630",0.01040,,,"19",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3372,1,1,1,"1DIE","60","183","E6",,30,1.00000,,,,"20160706","20170630",0.00520,,,"E6",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3373,1,1,1,"1DIE","60","183","19",,30,1.00000,,,,"20160706","20170630",0.00520,,,"19",,,,"n",,,,,,,,,,0,0,,,,,100000,1.00000,,,
3374,5,5,5,"1DIE","79","185","E6",,30,5.00000,,,,"20160706","20170630",0.02600,,,"E6",,,,"n",,,,0,1,3,,,,0,0,,0,0,,500000,5.00000,,,
3375,3,3,3,"1DIE","79","185","19",,30,3.00000,,,,"20160706","20170630",0.01560,,,"19",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3376,4,4,4,"1DIE","62","189","E6",,30,4.00000,,,,"20160706","20170630",0.02080,,,"E6",,,,"n",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,
3377,3,3,3,"1DIE","62","189","19",,30,3.00000,,,,"20160706","20170630",0.01560,,,"19",,,,"n",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,
3378,5,5,5,"2DIE","62","191","19",,20,5.00000,,,,"20160706","20170630",0.02600,,,"19",,,,"n",,,,1,1,3,,,,0,0,,0,0,,500000,5.00000,,,
3379,2,2,2,"2DIE","62","191","INFCUINA",,20,2.00000,,,,"20160706","20170630",0.01040,,,"INFCUINA",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
3380,3,3,3,"2DIE","109","192","11",,20,3.00000,,,,"20160706","20170630",0.01560,,,"11",,,,"n",,,"B",,,3,,,,0,0,,0,0,,300000,3.00000,,,
3381,2,2,2,"2DIE","109","192","19",,20,2.00000,,,,"20160706","20170630",0.01040,,,"19",,,,"n",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,
